1 , 4, 2 , 4, 3 , 4, 3 , 9, 4 , 9, 6 , 9, 8 , 10, 7 , 11, 2 
                      , 12, 4 , 12, 8 , 12, 9 , 12, 11 , 12, 9 , 13, 6 , 15, 10 , 
                      80, 52 , 80, 53 , 80, 61 , 80, 67 , 80, 70 , 80, 72 , 80, 74 , 
                      80, 6 , 81, 11 , 81, 12 , 81, 19 , 81, 29 , 81, 31 , 81, 39 , 
                      81, 49 , 81, 63 , 81, 70 , 81, 73 , 81, 74 , 81, 2 , 82, 4 , 
                      82, 11 , 82, 26 , 82, 29 , 82, 33 , 82, 39 , 82, 40 , 82, 47 , 
                      82, 53 , 82, 67 , 82, 79 , 82, 81 , 82, 4 , 83, 6 , 83, 9 , 
                      83, 10 , 83, 13 , 83, 20 , 83, 21 , 83, 26 , 83, 29 , 83, 34 , 
                      83, 41 , 83, 68 , 83, 76 , 83, 80 , 83, 6 , 84, 9 , 84, 15 , 
                      84, 18 , 84, 22 , 84, 27 , 84, 31 , 84, 33 , 84, 59 , 84, 65 , 
                      84, 76 , 84, 6 , 85, 8 , 85, 17 , 85, 20 , 85, 28 , 85, 35 , 
                      85, 40 , 85, 41 , 85, 52 , 85, 55 , 85, 71 , 85, 77 , 85, 83 , 
                      85, 14 , 86, 15 , 86, 16 , 86, 17 , 86, 21 , 86, 22 , 86, 23 , 
                      86, 24 , 86, 32 , 86, 41 , 86, 46 , 86, 47 , 86, 49 , 86, 51 , 
                      86, 54 , 86, 69 , 86, 77 , 86, 83 , 86, 4 , 87, 8 , 87, 13 , 
                      87, 28 , 87, 33 , 87, 48 , 87, 51 , 87, 60 , 87, 63 , 87, 77 , 
                      87, 5 , 88, 6 , 88, 7 , 88, 8 , 88, 10 , 88, 13 , 88, 21 , 88, 
                      29 , 88, 33 , 88, 39 , 88, 51 , 88, 52 , 88, 74 , 88, 78 , 88, 
                      80 , 88, 82 , 88, 86 , 88, 87 , 88, 2 , 89, 5 , 89, 13 , 89, 
                      30 , 89, 31 , 89, 38 , 89, 51 , 89, 52 , 89, 54 , 89, 56 , 89, 
                      78 , 89, 38 , 90, 41 , 90, 54 , 90, 56 , 90, 58 , 90, 82 , 90, 
                      85 , 90, 7 , 91, 11 , 91, 52 , 91, 60 , 91, 63 , 91, 71 , 91, 
                      74 , 91, 77 , 91, 90 , 91, 3 , 92, 6 , 92, 20 , 92, 23 , 92, 
                      36 , 92, 49 , 92, 52 , 92, 54 , 92, 56 , 92, 80 , 92, 82 , 92, 
                      2 , 93, 4 , 93, 12 , 93, 16 , 93, 25 , 93, 27 , 93, 30 , 93, 
                      41 , 93, 45 , 93, 51 , 93, 68 , 93, 69 , 93, 81 , 93, 6 , 94, 
                      7 , 94, 13 , 94, 15 , 94, 21 , 94, 23 , 94, 34 , 94, 39 , 94, 
                      43 , 94, 44 , 94, 47 , 94, 52 , 94, 73 , 94, 77 , 94, 86 , 94, 
                      92 , 94, 3 , 95, 4 , 95, 8 , 95, 13 , 95, 16 , 95, 27 , 95, 31 
                      , 95, 32 , 95, 36 , 95, 38 , 95, 44 , 95, 47 , 95, 63 , 95, 73 
                      , 95, 82 , 95, 83 , 95, 3 , 96, 5 , 96, 8 , 96, 13 , 96, 19 , 
                      96, 24 , 96, 36 , 96, 38 , 96, 43 , 96, 46 , 96, 54 , 96, 81 , 
                      96, 83 , 96, 3 , 97, 7 , 97, 9 , 97, 17 , 97, 21 , 97, 25 , 
                      97, 28 , 97, 29 , 97, 33 , 97, 42 , 97, 49 , 97, 51 , 97, 59 , 
                      97, 66 , 97, 72 , 97, 77 , 97, 7 , 98, 11 , 98, 22 , 98, 23 , 
                      98, 27 , 98, 32 , 98, 55 , 98, 63 , 98, 68 , 98, 74 , 98, 81 , 
                      98, 83 , 98, 94 , 98, 10 , 99, 16 , 99, 25 , 99, 33 , 99, 42 , 
                      99, 47 , 99, 52 , 99, 56 , 99, 59 , 99, 66 , 99, 69 , 99, 71 , 
                      99, 76 , 99, 83 , 99, 4 , 100, 8 , 100, 12 , 100, 15 , 100, 22 
                      , 100, 24 , 100, 26 , 100, 36 , 100, 39 , 100, 41 , 100, 48 , 
                      100, 49 , 100, 52 , 100, 62 , 100, 86 , 100, 88 , 100, 90 , 
                      100, 94 , 100
