4 , 6, 4 , 7, 1 , 9, 2 , 11, 4 , 11, 9 , 11, 4 , 13, 7 , 13, 
                      12 , 13, 4 , 14, 2 , 15, 1 , 17, 15 , 18, 2 , 19, 5 , 19, 8 , 
                      76, 48 , 76, 61 , 76, 73 , 76, 74 , 76, 7 , 77, 23 , 77, 25 , 
                      77, 34 , 77, 42 , 77, 57 , 77, 19 , 78, 23 , 78, 29 , 78, 2 , 
                      79, 7 , 79, 8 , 79, 28 , 79, 33 , 79, 37 , 79, 40 , 79, 45 , 
                      79, 68 , 79, 73 , 79, 77 , 79, 9 , 80, 11 , 80, 58 , 80, 63 , 
                      80, 64 , 80, 26 , 81, 29 , 81, 33 , 81, 74 , 81, 9 , 82, 15 , 
                      82, 18 , 82, 22 , 82, 26 , 82, 28 , 82, 43 , 82, 71 , 82, 72 , 
                      82, 2 , 83, 21 , 83, 26 , 83, 34 , 83, 40 , 83, 46 , 83, 49 , 
                      83, 61 , 83, 66 , 83, 6 , 84, 32 , 84, 34 , 84, 39 , 84, 46 , 
                      84, 69 , 84, 72 , 84, 76 , 84, 11 , 85, 12 , 85, 13 , 85, 48 , 
                      85, 67 , 85, 3 , 86, 31 , 86, 66 , 86, 67 , 86, 8 , 87, 22 , 
                      87, 23 , 87, 47 , 87, 67 , 87, 83 , 87, 16 , 88, 18 , 88, 39 , 
                      88, 55 , 88, 60 , 88, 70 , 88, 3 , 89, 12 , 89, 34 , 89, 35 , 
                      89, 44 , 89, 54 , 89, 63 , 89, 73 , 89, 79 , 89, 81 , 89, 30 , 
                      90, 43 , 90, 44 , 90, 58 , 90, 73 , 90, 74 , 90, 89 , 90, 29 , 
                      91, 36 , 91, 54 , 91, 58 , 91, 86 , 91, 8 , 92, 56 , 92, 57 , 
                      92, 14 , 93, 31 , 93, 32 , 93, 40 , 93, 44 , 93, 52 , 93, 63 , 
                      93, 7 , 94, 10 , 94, 21 , 94, 23 , 94, 26 , 94, 27 , 94, 40 , 
                      94, 54 , 94, 59 , 94, 77 , 94, 78 , 94, 89 , 94, 9 , 95, 11 , 
                      95, 12 , 95, 24 , 95, 53 , 95, 57 , 95, 66 , 95, 87 , 95, 3 , 
                      96, 40 , 96, 51 , 96, 59 , 96, 3 , 97, 6 , 97, 12 , 97, 21 , 
                      97, 25 , 97, 32 , 97, 40 , 97, 50 , 97, 57 , 97, 58 , 97, 81 , 
                      97, 87 , 97, 92 , 97, 2 , 98, 12 , 98, 20 , 98, 25 , 98, 33 , 
                      98, 60 , 98, 72 , 98, 76 , 98, 8 , 99, 39 , 99, 43 , 99, 44 , 
                      99, 46 , 99, 61 , 99, 75 , 99, 80 , 99, 2 , 100, 29 , 100, 30 
                      , 100, 31 , 100, 41 , 100, 44 , 100, 65 , 100, 70 , 100, 86 , 
                      100, 92 , 100, 95 , 100, 98 , 100
